Type,Contour Id,Perimeter,Eccentricity,Extent,Solidity,Red,Green,Blue,Point Polygon Test
sorghum,57,478.0315248966217,0.5019984079322845,0.7487229745782846,0.9642392717815343,138,116,69,15.0
sorghum,58,485.14422285556793,0.22089516579674456,0.7426582610979774,0.9782029547105836,127,107,65,9.219544457292887
sorghum,59,432.8599523305893,0.2457932948693981,0.7366933434959351,0.9752785368929998,124,101,53,10.606601717798213
sorghum,60,441.4457387924194,0.3022888275725317,0.7547546941247729,0.9817608824108726,126,103,52,13.435028842544405
sorghum,61,613.1269774436952,0.4137550026624882,0.699374149659864,0.9518201681294672,116,98,55,12.206555615733702
sorghum,62,487.0020877122879,0.41318901696188015,0.7492086330935251,0.9670170486201388,122,96,47,20.615528128088304
sorghum,63,459.7300095558167,0.3709576060713857,0.7227277833951241,0.9763241766580664,145,120,68,8.48528137423857
sorghum,64,458.51680624485016,0.2737227563545561,0.7071811023622048,0.9613375578009932,137,116,73,13.038404810405297
sorghum,65,462.71781623363495,0.5449724675444975,0.7534202146479537,0.9693118883241028,125,100,53,10.0
sorghum,66,477.0020866394043,0.4207568682699181,0.7477121690815993,0.9765580535002846,122,103,58,12.041594578792296
sorghum,67,495.4873676300049,0.6413351234029971,0.7308007582355653,0.9731545913494336,132,108,61,14.866068747318506
sorghum,68,504.9432127475738,0.32805057095732604,0.7307868908913505,0.9540669139410288,126,98,44,14.142135623730953
sorghum,69,470.13203048706055,0.4535316914739337,0.7705548128342246,0.9800906900949412,132,109,63,17.804493814764854
sorghum,70,452.0315245389938,0.3114879979816353,0.7604440275171982,0.9721766939836098,127,109,62,15.811388300841895
sorghum,71,457.20309805870056,0.5024673972284898,0.7777744342802119,0.9808363691560412,136,114,61,15.811388300841895
sorghum,72,519.1442229747772,0.4349501584694929,0.7463155515370705,0.9796457288668664,132,111,59,13.892443989449804
sorghum,73,480.31579566001886,0.3367136442109479,0.7489309553608677,0.979638472032742,130,110,61,10.606601717798213
sorghum,74,416.2741664648056,0.4232662297836068,0.7286472148541114,0.9790172406112176,125,103,53,17.4928556845359
sorghum,75,444.1320298910141,0.6160851698963219,0.7575333333333333,0.9758254970157584,140,116,61,24.698178070456933
sorghum,76,520.1147853136064,0.35997956593725183,0.7434348867915301,0.970909439264274,119,99,59,12.083045973594572
sorghum,77,467.34523344039917,0.4456965654766992,0.749612356870229,0.9736628064603586,125,102,55,20.248456731316587
sorghum,78,491.688379406929,0.5303381703408171,0.7721088435374149,0.982243020609635,144,123,70,21.37755832643195
sorghum,79,410.1320298910141,0.3678296060239997,0.7402926687916546,0.9692227438706312,120,99,44,16.1245154965971
sorghum,80,446.8599525690079,0.26932370161914754,0.7552311010083348,0.9839021982611336,135,111,59,16.97056274847714
sorghum,81,446.85995149612427,0.4965509127608146,0.7422321428571429,0.9803066037735848,131,111,66,15.0
sorghum,82,453.14422249794006,0.3655905413235447,0.7228505291005292,0.9656741473758614,108,88,51,10.816653826391967
sorghum,83,436.61731135845184,0.4960391127835382,0.7501725327812284,0.966179280920848,134,108,58,16.401219466856727
sorghum,84,440.23253560066223,0.35689030208570033,0.7629836309523811,0.9636329464831086,113,95,57,16.278820596099706
sorghum,85,455.4457379579544,0.417429053302794,0.7587867116032739,0.9730272043218212,121,99,55,10.816653826391967
sorghum,86,402.33304119110113,0.4523462210724672,0.7333035514853696,0.974714236231382,127,106,60,14.212670403551895
sorghum,87,447.445738196373,0.499104758016555,0.7575141660507514,0.9777018164473946,137,114,61,20.591260281974
sorghum,88,445.3452342748642,0.5478226963117759,0.6927102687972253,0.96409792259288,115,93,51,5.830951894845301
