Type,Contour Id,Perimeter,Eccentricity,Extent,Solidity,BLue,Green,Red,Point Polygon Test
sorghum,249,433.34523248672485,0.3238707399508024,0.7171615347018573,0.9806599832915622,30,63,78,15.620499351813308
sorghum,250,520.8010773658752,0.387758850473335,0.7370252341311134,0.9489616479651649,31,56,69,13.038404810405298
sorghum,251,512.2152901887894,0.35305194521486793,0.6997641509433963,0.9314079422382672,27,57,69,11.180339887498949
sorghum,252,458.5168067216873,0.4495994380406751,0.7559414390756303,0.9660220646839213,37,61,75,21.840329667841555
sorghum,253,440.37466967105865,0.5334332843519745,0.7555006735518635,0.9771020865308832,39,67,80,19.4164878389476
sorghum,254,485.34523355960846,0.2124974448545963,0.7562478306143701,0.9691589131482374,36,66,82,17.46424919657298
sorghum,255,471.7888844013214,0.46747601370025843,0.7605913106183523,0.9732784805259718,50,82,96,8.602325267042627
sorghum,256,509.4873685836792,0.4390579016475961,0.7148933102652826,0.9663808224517638,54,90,107,11.313708498984761
sorghum,257,573.0853472948074,0.36613498486163787,0.7383201357466064,0.9493454545454545,36,70,85,12.020815280171307
sorghum,258,467.3452330827713,0.5300364030259571,0.7511132315521628,0.9626594920712568,52,85,100,14.866068747318506
sorghum,259,427.68837881088257,0.4815681735031353,0.7272044879898862,0.9659931776436631,39,63,77,13.892443989449804
sorghum,260,399.8477588891983,0.4103077839368491,0.7812691131498471,0.9789251844046365,44,70,87,18.867962264113206
sorghum,261,463.30360317230225,0.5105983114214935,0.7457288258814977,0.969365254370767,47,69,78,11.180339887498949
sorghum,262,526.8427076339722,0.23877139858318,0.6929167866397927,0.9688653291283634,33,64,78,9.192388155425117
sorghum,263,507.1442222595215,0.39020440090695124,0.7316201833054105,0.9745651460452904,45,70,80,12.806248474865697
sorghum,264,472.80107617378235,0.4418783313552945,0.724215367965368,0.9784690744260857,43,74,91,12.727922061357855
sorghum,265,477.4873683452606,0.34858798978698463,0.7347350230414746,0.9578222778473091,28,58,70,12.806248474865697
sorghum,266,419.88939011096954,0.41785549359375374,0.7590718248612985,0.9683420209459136,38,64,77,19.924858845171276
sorghum,267,529.1442228555679,0.52397340457405,0.6724235360598997,0.8875576896181996,30,58,72,14.849242404917497
sorghum,268,381.01933205127716,0.1615600810590726,0.7646655231560892,0.9749056913236017,52,81,94,19.72308292331602
sorghum,269,425.78888416290283,0.5580332618250148,0.7297809741745669,0.9763820853743876,41,72,87,13.435028842544403
sorghum,270,538.8010765314102,0.42026855525834217,0.7329045000800726,0.9482681216976897,58,91,107,12.020815280171307
sorghum,271,441.20309805870056,0.401963376491209,0.7875780553077609,0.9589952477936184,45,81,98,19.79898987322333
sorghum,272,463.2030979394913,0.463373309497061,0.7402302158273382,0.9721466364323507,66,94,107,15.297058540778355
sorghum,273,437.54624378681183,0.27643568193845797,0.7527679059595407,0.970911014147825,38,67,80,19.1049731745428
sorghum,274,437.06096255779266,0.34545563569176874,0.7790067435558077,0.9806807362741987,47,76,85,15.556349186104045
sorghum,275,453.48736810684204,0.411799870986421,0.7145014174781216,0.9617969138875062,57,95,111,16.97056274847714
sorghum,276,497.587873339653,0.42885263544441227,0.7549384921647695,0.9754649782350613,45,78,94,13.416407864998739
sorghum,277,537.6295037269592,0.304897732253901,0.7467059235074627,0.952549180023056,47,76,92,10.295630140987
sorghum,278,410.96045792102814,0.44411601761330904,0.7460689655172413,0.9812689917910109,51,77,90,15.556349186104045
sorghum,279,425.0609619617462,0.47820814844804665,0.6898511781727987,0.956989247311828,35,62,77,14.866068747318506
sorghum,280,443.44573879241943,0.537962122498785,0.7255555555555555,0.9742633345766505,35,62,72,6.708203932499369
sorghum,281,446.13203048706055,0.5800432094481797,0.7414018026565465,0.9800893627028299,45,69,79,12.206555615733702
sorghum,282,448.85995173454285,0.45471930551628814,0.7404551630434782,0.9613247486329158,31,58,73,15.264337522473747
sorghum,283,478.1736606359482,0.4447544052271156,0.7281939605110337,0.9642060745866974,41,72,84,18.384776310850235
sorghum,284,573.8549001216888,0.5087179431520552,0.7109543817527011,0.9408610691873858,35,62,74,10.0
sorghum,285,481.83051443099976,0.3735522393780807,0.7334794764264837,0.9563794531897266,40,64,80,16.278820596099706
sorghum,286,476.55843591690063,0.6462264942233572,0.7108691425238188,0.9609672755946905,41,71,88,16.278820596099706
sorghum,287,479.78888392448425,0.5487325114134428,0.7574740207833733,0.9768736469537129,42,75,88,19.1049731745428
sorghum,288,484.41630125045776,0.46382803434335024,0.7246498767806696,0.9594524690621146,54,86,101,17.46424919657298
sorghum,289,475.93101942539215,0.32036363766870946,0.7376821651630812,0.969632473110106,39,69,84,15.556349186104045
sorghum,290,451.5462428331375,0.3298154274735217,0.7656992256133273,0.9650604880049211,54,81,95,12.806248474865697
sorghum,291,550.9432129859924,0.6297013994210079,0.7339761904761904,0.9625316139507291,39,69,87,23.021728866442675
sorghum,292,498.4163006544113,0.45637433325443555,0.7307375473666868,0.9551360275644246,51,84,103,12.727922061357855
sorghum,293,454.51680648326874,0.4321051020813944,0.6825035971223021,0.9635964734083614,34,67,81,14.849242404917497
sorghum,294,457.9310200214386,0.41585015928265384,0.7487281976744186,0.970370079667203,43,71,86,16.55294535724685
sorghum,295,548.0142800807953,0.4178341916867258,0.7487927565392354,0.9520033255523934,40,77,92,7.7781745930520225
sorghum,296,432.71781635284424,0.3643849916381661,0.7108704137392662,0.9686211939901609,32,61,72,8.48528137423857
sorghum,297,470.4751765727997,0.5037108663553199,0.7641403979432149,0.9781434448220354,45,74,87,16.76305461424021
sorghum,298,506.4579313993454,0.49315565182876053,0.7263565891472868,0.9313744980318874,40,71,83,17.46424919657298
sorghum,299,532.4579310417175,0.4092172326856486,0.7715493726132024,0.9655560865706287,34,62,77,12.0
sorghum,300,476.85995221138,0.442100996399893,0.6966145833333334,0.9639994116349194,48,78,93,9.192388155425117
sorghum,301,411.68837904930115,0.4648513213043923,0.7116995073891625,0.9592762684667736,34,61,75,21.2602916254693
sorghum,302,468.07315492630005,0.6018060843125733,0.6873042505592841,0.9656608517994657,42,71,87,14.7648230602334
sorghum,303,466.75944697856903,0.29745916260537664,0.7365800865800866,0.9789988492520139,44,73,84,14.142135623730951
sorghum,304,482.4579322338104,0.3778355892510552,0.7337297738757593,0.9801909307875895,36,65,80,11.313708498984761
sorghum,305,441.9310201406479,0.4623063677492236,0.7219975490196079,0.9748490113344916,51,84,103,14.212670403551895
sorghum,306,484.5584362745285,0.21339215321137195,0.7130647130647131,0.9462172014942166,29,56,72,18.027756377319946
sorghum,307,446.55843687057495,0.4711348360359272,0.6976117103235747,0.962572529565487,51,84,100,8.48528137423857
sorghum,308,434.274165391922,0.3934658086255859,0.7362950211864406,0.9770690564048498,36,69,85,18.867962264113206
sorghum,309,421.6467487812042,0.4439909229943864,0.7712025986865334,0.974784665506315,37,75,91,22.80350850198276
sorghum,310,457.5878735780716,0.3929169301019089,0.7519685039370079,0.9799605904004164,42,71,84,16.97056274847714
sorghum,311,421.93101954460144,0.3148555657768691,0.7315226451792165,0.9741455066833171,35,66,79,15.620499351813308
sorghum,312,481.3868637084961,0.3351141275078989,0.7045854908450329,0.9667826405420252,36,69,83,10.0
sorghum,313,528.5584355592728,0.3038482489181483,0.7411039342337052,0.9471669793621013,32,65,79,16.263455967290593
sorghum,314,454.13203036785126,0.6014441609699933,0.7496818970503181,0.9792988818374131,40,70,84,12.020815280171307
sorghum,315,458.85995173454285,0.32540567489977157,0.7404128959276018,0.9814072047081756,51,78,89,13.892443989449804
sorghum,316,492.8010767698288,0.2657253635782401,0.7277031316123572,0.9681199197719835,40,72,85,7.0710678118654755
sorghum,317,506.17365992069244,0.45329303004930716,0.752416,0.9572138088259241,40,69,83,15.0
sorghum,318,451.44573879241943,0.5005953327138513,0.7342002916869227,0.9700132471598892,42,78,97,14.317821063276353
sorghum,319,480.8010764122009,0.5237511914209401,0.6972548808111315,0.9719945868731674,52,84,97,2.8284271247461903
sorghum,320,399.01933228969574,0.45733970128846246,0.7135886196344389,0.958506915514081,33,55,66,12.020815280171307
sorghum,321,448.27416455745697,0.5304931653381455,0.749078704922348,0.9746553643291378,34,64,77,10.0
sorghum,322,426.9604580402374,0.42532314754185135,0.7464549064095292,0.9813571961222968,45,76,88,11.180339887498949
sorghum,323,530.1147856712341,0.3131760647438824,0.7264293659621802,0.9766697574252984,46,80,94,7.0710678118654755
sorghum,324,479.24472892284393,0.1690063650707314,0.7410130718954249,0.9746051076327948,56,89,104,15.264337522473747
sorghum,325,494.21529030799866,0.6024115954351734,0.7299411940596033,0.9767596945750392,42,81,96,12.806248474865697
sorghum,326,497.14422357082367,0.5271656819188391,0.7436588921282798,0.9810891374723549,38,65,77,6.708203932499369
sorghum,327,461.5878738164902,0.49242968298726625,0.7474461538461539,0.9724190384692366,36,67,84,13.0
sorghum,328,510.073154091835,0.5912140732102665,0.7470944508102799,0.9532827403745736,57,92,105,13.601470508735444
sorghum,329,457.34523367881775,0.15440989138728844,0.7377982351018629,0.9806682836766463,35,72,90,12.727922061357855
sorghum,330,425.9310199022293,0.5758999703487212,0.6593552465233881,0.9686136131488532,47,80,95,8.06225774829855
sorghum,331,438.85995149612427,0.6178210475339745,0.7372209165687427,0.9839632998745295,46,74,88,14.7648230602334
sorghum,332,594.9848420619965,0.3607430916507079,0.7021786825858463,0.9444787591791916,42,63,73,12.529964086141668
sorghum,333,466.6589410305023,0.5261271064141582,0.7150592672413794,0.9777147487844409,45,76,90,16.401219466856727
sorghum,334,505.77163898944855,0.4177043002049914,0.7366180351541104,0.9771781491511989,40,65,76,15.811388300841896
sorghum,335,529.2863582372665,0.31967737236387983,0.7473949891168434,0.9699783627839884,45,77,92,9.192388155425117
sorghum,336,464.1320308446884,0.41466661449734454,0.7726244343891403,0.9764815211952248,47,82,97,13.435028842544403
sorghum,337,460.0731545686722,0.37384303705418725,0.7413418102727121,0.9835374199992601,44,77,92,16.263455967290593
sorghum,338,467.00208854675293,0.44346249963692735,0.7297653794342165,0.9751368784219605,43,87,104,10.63014581273465
sorghum,339,486.4163008928299,0.5107135324522915,0.743826486013986,0.9757058907840046,47,75,87,13.601470508735444
sorghum,340,468.6173120737076,0.5297333014790653,0.7626641651031895,0.9680107953643435,50,82,97,9.433981132056603
sorghum,341,440.7178164720535,0.3543858915337899,0.7752331149193549,0.9805945170545107,61,90,103,16.1245154965971
sorghum,342,481.10259306430817,0.3594287173013745,0.7732409381663113,0.980466373774924,46,78,92,12.727922061357855
sorghum,343,466.13203144073486,0.4694698373252214,0.7921024797273475,0.9797579678017225,41,73,85,19.79898987322333
sorghum,344,528.4579312801361,0.3511288482560561,0.7859329446064139,0.9792341456031481,39,75,89,10.63014581273465
sorghum,345,488.65894198417664,0.3612979665630012,0.7670014094432699,0.9736106451973611,50,85,99,13.416407864998739
sorghum,346,506.9432121515274,0.6083038102570477,0.7282312554489974,0.9720343297694378,33,59,72,9.192388155425117
sorghum,347,414.67618680000305,0.3878420313007496,0.7689065212000992,0.9638916230637725,36,60,74,23.53720459187964
sorghum,348,444.374671459198,0.3743461264809276,0.7313481914504932,0.9532358683746845,39,74,90,19.72308292331602
sorghum,349,531.3868625164032,0.41108364107075335,0.7372448979591837,0.9630415025749772,46,83,98,7.0710678118654755
sorghum,350,426.57568180561066,0.4249180658923893,0.7616637168141593,0.977112756005631,49,79,93,16.97056274847714
sorghum,351,492.07315480709076,0.26341977542684086,0.7176258992805755,0.9683041623768202,40,72,89,10.0
sorghum,352,433.24472773075104,0.45890872192886684,0.6950455005055611,0.9663542642924087,27,53,66,15.556349186104045
sorghum,353,514.2152898311615,0.6109411408332502,0.7070788107597924,0.9733012862154086,40,72,85,12.727922061357855
sorghum,354,451.8893896341324,0.4839954420608512,0.7769472129937246,0.9771733663481255,55,92,107,14.142135623730951
sorghum,355,468.23253524303436,0.4885760691512141,0.7731530576175327,0.9752898335315101,51,75,87,12.727922061357855
sorghum,356,480.2741651535034,0.38528165869569625,0.7665307971014492,0.9656254457281415,36,70,84,15.556349186104045
sorghum,357,408.4751760959625,0.3314928772375828,0.739930454940597,0.9779777862887783,31,66,79,16.15549442140351
sorghum,358,474.75944685935974,0.433448858334075,0.7409220950704225,0.9788130973579968,50,70,80,15.620499351813308
sorghum,359,495.1442221403122,0.30212090041962586,0.7458500445632799,0.9703590970032975,36,66,79,16.64331697709324
sorghum,360,494.516805768013,0.4212588949429776,0.6901538645038168,0.9453112236562653,47,76,91,6.708203932499369
sorghum,361,439.102592587471,0.34310340048869453,0.7312121212121212,0.979301948051948,38,68,81,10.606601717798213
sorghum,362,473.28635799884796,0.5936931986027046,0.713398813936249,0.9685495030821487,43,66,77,9.192388155425117
sorghum,363,494.5584360361099,0.3728591338182644,0.6649739130434783,0.9125101427139516,24,50,67,14.142135623730951
sorghum,364,439.58787310123444,0.34137568500000853,0.7224685883222468,0.9757923633641128,65,98,115,12.041594578792296
sorghum,365,456.859951376915,0.29855551776779465,0.7688101487314086,0.9756532772909314,46,79,94,14.849242404917497
sorghum,366,410.9604573249817,0.46878732554848,0.7132060138155222,0.9591256830601093,33,59,72,20.518284528683193
sorghum,367,460.274165391922,0.623195797012704,0.7431738109219025,0.9586252603673546,39,58,70,20.518284528683193
sorghum,368,467.3868637084961,0.38388598604290214,0.7429478897502153,0.9797671446826637,45,78,90,15.620499351813308
sorghum,369,514.3157956600189,0.3720959997462098,0.746207942636514,0.9771284119293389,42,79,98,13.416407864998739
sorghum,370,503.0437172651291,0.5765471181209197,0.7338713621912448,0.972265422498704,55,90,104,15.620499351813308
sorghum,371,493.102592587471,0.3946323173491822,0.7698211072298085,0.9763055443683716,40,69,81,15.620499351813308
sorghum,372,476.80107605457306,0.5526906360957139,0.7215380405035577,0.9728423305413084,42,75,88,5.385164807134504
sorghum,373,492.11478567123413,0.25687503336216405,0.6645497912939773,0.9458518990027583,52,83,100,5.656854249492381
sorghum,374,455.44573855400085,0.2612875084706654,0.7530564045568213,0.963301937089035,38,63,74,20.12461179749811
sorghum,375,476.07315504550934,0.37132932566148424,0.7339381490357184,0.9709390096618358,40,64,76,15.556349186104045
sorghum,376,463.1442223787308,0.3165806231909297,0.72216796875,0.9756693830034925,37,71,88,15.811388300841896
sorghum,377,438.37467098236084,0.5012180655458077,0.7383051907442152,0.9788160185722576,39,68,79,13.601470508735444
sorghum,378,507.8721445798874,0.5908983279354065,0.7118381618381618,0.9711073253833049,44,76,89,18.35755975068582
sorghum,379,500.5584361553192,0.35363948823535385,0.715769737508868,0.9742723134225411,50,74,83,6.708203932499369
sorghum,380,482.274165391922,0.48253447846616687,0.7782816830435878,0.9859559527609321,56,85,100,7.810249675906654
sorghum,381,431.203097820282,0.5737373489538018,0.7020161290322581,0.9624585385465876,34,59,71,19.697715603592208
sorghum,382,508.21529030799866,0.2716699331370863,0.7494491809560303,0.9774793065750429,45,79,91,9.219544457292887
sorghum,383,516.9848412275314,0.4976710774166435,0.6942125237191651,0.9683054324091841,48,84,102,1.0
sorghum,384,433.4457383155823,0.5470988480400707,0.7105413105413105,0.9763375380600261,42,72,90,5.0
sorghum,385,464.0731545686722,0.49360600722385944,0.7146809895833334,0.9771530301906387,43,69,80,8.48528137423857
sorghum,386,492.80107605457306,0.37304241602329746,0.7105927198539675,0.9661301507354283,43,78,96,4.242640687119285
sorghum,387,423.64674973487854,0.3976619246193372,0.772289972899729,0.9800111765464471,35,69,82,16.263455967290593
sorghum,388,471.83051431179047,0.349088782906964,0.7291747924444196,0.9689756025323016,53,82,97,14.422205101855956
sorghum,389,489.52900099754333,0.42993137850676266,0.7129996042738425,0.9715556753842006,45,77,89,4.242640687119285
sorghum,390,518.9015821218491,0.34425730592086295,0.7304928989139515,0.9646600227999853,35,66,82,9.192388155425117
sorghum,391,499.14422249794006,0.3748557276042092,0.7513070849338455,0.9703035105246839,59,90,104,12.206555615733702
sorghum,392,433.7888844013214,0.3553788769435983,0.7167931688804554,0.9633846434101466,29,51,63,17.0
sorghum,393,552.8427079916,0.5686271864987967,0.7301679936637625,0.9761480160499332,31,62,75,6.4031242374328485
sorghum,394,430.0315240621567,0.41084913505001525,0.7151328430398198,0.9708130958805541,33,67,83,11.40175425099138
sorghum,395,389.6467490196228,0.5973238001295701,0.7129358830146232,0.9763787614254904,39,66,80,15.556349186104045
sorghum,396,433.88938987255096,0.5669131789745451,0.7487781954887218,0.9832565410564423,53,88,105,17.0
sorghum,397,372.5756822824478,0.40356761491261967,0.7195906432748538,0.973276836158192,36,72,86,14.866068747318506
sorghum,398,404.1320297718048,0.3611137116378665,0.65011336210049,0.9575052512522216,39,67,82,14.212670403551895
sorghum,399,462.8599525690079,0.5094900682723124,0.7011882878151261,0.951958643433308,52,85,100,14.142135623730951
sorghum,400,496.07315504550934,0.22925953041581265,0.7504293688278231,0.9726608695652174,51,82,97,12.727922061357855
sorghum,401,466.03152573108673,0.45208203913164013,0.7207317073170731,0.9557555150107813,48,80,93,9.899494936611665
sorghum,402,469.5878746509552,0.5006121149642422,0.7520721326164874,0.9796826554805763,53,81,91,11.313708498984761
sorghum,403,505.1442221403122,0.39441799541832795,0.7122906454248366,0.9593219173371845,47,78,93,9.219544457292887
sorghum,404,493.3868634700775,0.42074169628969316,0.7242759146341463,0.9531093279839519,37,60,72,17.804493814764857
sorghum,405,414.8183219432831,0.490141107575538,0.7790658882402002,0.964630557133268,41,64,78,23.323807579381203
sorghum,406,433.5462439060211,0.6146740025931025,0.747517590583284,0.9712491455912509,48,83,98,16.401219466856727
sorghum,407,448.9604572057724,0.2468945986886694,0.7835097001763669,0.9780625884573046,37,71,86,16.64331697709324
sorghum,408,487.1442221403122,0.43757355277132637,0.7179833285971393,0.9813562065059072,35,71,85,14.142135623730951
sorghum,409,481.7716408967972,0.604440218129143,0.6912443778110945,0.9595820845820846,29,57,71,5.656854249492381
sorghum,410,483.3452333211899,0.520394455780157,0.726473659781852,0.9693814353177983,42,80,98,17.69180601295413
sorghum,411,513.0437171459198,0.5353797753571218,0.7393129770992366,0.9538739330269206,36,64,76,25.0
sorghum,412,519.9726496934891,0.3081562674929883,0.7578867028493894,0.9657793307157523,33,66,81,12.020815280171307
sorghum,413,460.9015817642212,0.28905055958528014,0.7029187141081049,0.9678024127812195,38,73,88,8.48528137423857
sorghum,414,480.6589410305023,0.5624471153832151,0.7339558000386026,0.9854870582137419,46,83,97,9.433981132056603
sorghum,415,506.7005717754364,0.4831247822314739,0.7032183057654706,0.971242974965331,41,70,85,9.848857801796104
sorghum,416,463.83051455020905,0.4315176189082263,0.7323823529411765,0.9684206432543849,44,79,96,17.08800749063506
sorghum,417,436.85995185375214,0.3219667235393441,0.7599735299678578,0.9770296548371414,45,83,99,16.263455967290593
sorghum,418,457.06096255779266,0.3575980852408593,0.8030723613652135,0.9781389273090518,42,76,90,16.64331697709324
sorghum,419,527.9137753248215,0.41211918849525764,0.7560388775072657,0.9739159787645381,33,61,77,11.661903789690601
sorghum,420,536.3157957792282,0.5072481027166086,0.7157390973630832,0.9536739864864865,35,59,70,6.4031242374328485
sorghum,421,503.9310202598572,0.32877035143209254,0.769653052261748,0.9640708268867114,44,80,99,11.313708498984761
sorghum,422,472.37467098236084,0.21161667119635502,0.7348577235772358,0.957114493712773,29,51,64,23.323807579381203
sorghum,423,479.0020867586136,0.48880610154883136,0.7229064039408867,0.9653899568744975,47,82,96,8.06225774829855
sorghum,424,389.8477600812912,0.44388093087755204,0.7517837323608689,0.9742140949250051,41,75,92,16.1245154965971
sorghum,425,528.1147850751877,0.5833361061960107,0.7036707983011181,0.9769253910950662,48,79,92,1.4142135623730951
sorghum,426,454.5584363937378,0.41396560362864404,0.7072544642857143,0.9778189252787101,51,84,99,14.7648230602334
sorghum,427,465.58787417411804,0.4788140121325228,0.709257387478447,0.9692070198245044,32,59,72,14.142135623730951
sorghum,428,473.0437173843384,0.38827036847953283,0.7231696813092162,0.9675783650891211,39,71,85,7.615773105863909
sorghum,429,465.83051466941833,0.4175368487628337,0.714338256096871,0.9727241206610934,51,82,96,19.091883092036785
sorghum,430,414.23253548145294,0.4543469067371934,0.7395415664260893,0.981072695035461,44,81,96,17.204650534085253
sorghum,431,467.345232963562,0.36741803347755736,0.7580207095569513,0.9736182274065192,54,88,105,16.263455967290593
sorghum,432,419.0609622001648,0.2665463555293758,0.7227600339174675,0.9676458067262665,32,58,71,17.4928556845359
sorghum,433,457.78888404369354,0.5386946174438956,0.736258750324086,0.9608763693270735,40,76,94,7.7781745930520225
sorghum,434,397.64674842357635,0.3527552653391371,0.7524853801169591,0.9791686483401503,43,75,92,18.788294228055936
sorghum,435,454.7178169488907,0.2565429218391304,0.7470321017565112,0.9708741685362302,56,80,95,14.142135623730951
sorghum,436,490.8427062034607,0.4907838608988908,0.6611597019760285,0.9543701048201692,47,78,92,13.038404810405298
sorghum,437,451.78888404369354,0.415727187608967,0.768793893129771,0.9793838493854053,50,81,95,20.615528128088304
sorghum,438,520.215290427208,0.34108619297236314,0.7472882231404959,0.9511052674829484,35,67,81,12.020815280171307
sorghum,439,500.55843591690063,0.5296397373865523,0.7411309523809524,0.9644461657629745,32,59,72,15.811388300841896
sorghum,440,488.90158200263977,0.3680871480417986,0.7282945736434109,0.966137799324225,38,66,81,16.1245154965971
sorghum,441,457.5878738164902,0.541318512430353,0.6393289047862374,0.8734147760325771,24,48,59,21.02379604162864
sorghum,442,450.27416598796844,0.3459176405878971,0.7425291437363157,0.9758525488976164,47,68,81,14.142135623730951
sorghum,443,394.23253548145294,0.44103573216076897,0.7211083160698432,0.9781714171015656,35,58,70,19.849433241279208
sorghum,444,463.93101978302,0.35867465314567654,0.758710407239819,0.9786954618415292,47,79,93,14.849242404917497
sorghum,445,441.6467491388321,0.5261416564742304,0.7752685546875,0.9823286029155872,53,95,113,19.697715603592208
sorghum,446,427.83051335811615,0.27874613611845933,0.7168410293410293,0.9826911188955285,50,74,87,16.97056274847714
sorghum,447,400.81832110881805,0.3793260074021073,0.741930729550479,0.9745898068825323,47,74,85,15.620499351813308
sorghum,448,484.17366003990173,0.43149295155944317,0.7609594013514268,0.9755861822086987,37,72,88,11.313708498984761
sorghum,449,516.8427069187164,0.5678928644258935,0.7021739130434783,0.9494016376233466,34,57,73,8.246211251235321
sorghum,450,449.0609622001648,0.5085860353630159,0.7584251245738264,0.9710795836131632,35,55,69,16.1245154965971
sorghum,451,561.671133518219,0.2737479558445879,0.706449504303301,0.9443675817374209,39,64,77,12.020815280171307
sorghum,452,414.85995280742645,0.5626501021482436,0.7406156156156156,0.9829257246376811,47,79,92,17.0
sorghum,453,439.06096267700195,0.25168635766002656,0.7523419203747073,0.9621228804228144,34,65,78,17.804493814764857
sorghum,454,456.2741652727127,0.5464471788058171,0.7426908592947621,0.9698676680972819,34,55,67,9.899494936611665
sorghum,455,486.8010770082474,0.3825633286922006,0.7219394967486571,0.9725025707430399,34,59,70,12.806248474865697
sorghum,456,442.4163011312485,0.4089597032331519,0.7277777777777777,0.9773766546329723,31,63,74,10.0
sorghum,457,482.8010756969452,0.5543487603247607,0.6940948972523666,0.9555767473278499,39,74,91,12.529964086141668
sorghum,458,448.7594474554062,0.4889259469599136,0.7374533895714896,0.9748292998262696,36,72,88,16.64331697709324
