Type,Contour Id,Perimeter,Eccentricity,Extent,Solidity,BLue,Green,Red,Point Polygon Test
pearl_millet,80,392.9188268184662,0.7150984225111384,0.6863126899696048,0.9402693734140152,40,58,63,9.899494936611665
pearl_millet,81,331.01933217048645,0.7552111288912191,0.5981174788514239,0.9414853713428357,46,66,72,6.4031242374328485
pearl_millet,82,369.0193325281143,0.8386484528531492,0.6161814109742442,0.9435553015147184,37,60,68,24.413111231467404
pearl_millet,83,483.58787405490875,0.29833600062323007,0.5944055944055944,0.7919254658385093,43,66,76,15.033296378372908
pearl_millet,84,701.3696184158325,0.3805272073193692,0.5342610855431368,0.7741611093468826,50,78,89,-0.7071067811865476
pearl_millet,85,374.77669179439545,0.6272908874463139,0.6626189532117367,0.9199697219928433,38,63,74,24.041630560342615
pearl_millet,86,362.09040009975433,0.7020792815782826,0.638700351935646,0.9223997095661645,49,78,89,21.540659228538015
pearl_millet,87,333.46298372745514,0.4724478091093226,0.638429054054054,0.867653810835629,36,61,71,29.427877939124322
pearl_millet,88,322.39191579818726,0.7145030779409733,0.6336898395721925,0.9060498900888846,38,57,63,9.848857801796104
pearl_millet,89,417.203098654747,0.8759695169634911,0.5566233407079646,0.808495681863828,29,40,43,10.295630140987
pearl_millet,90,451.1025924682617,0.68702589595717,0.6722689075630253,0.901182802428187,50,76,83,7.280109889280518
pearl_millet,91,406.9604570865631,0.790524810996629,0.6270689655172413,0.9366469224826165,39,58,64,3.5355339059327378
pearl_millet,92,544.2152910232544,0.8631973535978602,0.5548654244306418,0.7932514429480538,41,68,80,19.091883092036785
pearl_millet,93,530.3157957792282,0.7706626011657615,0.6726211689237348,0.8820024534143349,38,70,87,19.849433241279208
pearl_millet,94,389.9898946285248,0.8343395349757546,0.6308186195826645,0.9502204522827479,41,59,66,21.400934559032695
pearl_millet,95,341.705624461174,0.6151380541055651,0.7087640449438202,0.9507159005275057,34,61,71,26.40075756488817
pearl_millet,96,362.29141080379486,0.5371331998965301,0.6764497878359265,0.9405113077679449,41,64,72,19.72308292331602
pearl_millet,97,284.1076452732086,0.720499918611483,0.7690145502645502,0.9598596636054071,43,66,73,24.186773244895647
pearl_millet,98,619.1269783973694,0.8261562680791309,0.5732407127755965,0.7565269381518634,53,80,89,4.123105625617661
pearl_millet,99,502.1147848367691,0.831667624217621,0.5541690571811054,0.8174188998589563,41,78,95,19.849433241279208
pearl_millet,100,396.09039986133575,0.8023772036871131,0.4694125159642401,0.8068269125233235,46,69,77,15.132745950421556
pearl_millet,101,320.14927542209625,0.8012330258141699,0.6672385620915032,0.9112921222941308,28,41,48,24.698178070456937
pearl_millet,102,351.5046137571335,0.848481764745747,0.5617025620087782,0.9339782756279701,40,73,86,28.319604517012593
pearl_millet,103,334.0904002189636,0.7082432873449436,0.6658549783549783,0.9614032346277053,42,59,66,20.12461179749811
pearl_millet,104,296.0071403980255,0.7136877759884369,0.6921919543870764,0.9309830652891682,43,58,62,21.920310216782973
pearl_millet,105,377.1198377609253,0.7083718368811383,0.7305153991200503,0.9465861273245555,48,68,76,24.020824298928627
pearl_millet,106,333.9066346883774,0.21615689000948257,0.7436749297214413,0.9416713858102095,44,72,82,20.506096654409877
pearl_millet,107,220.40916109085083,0.8422826305311154,0.6626565589980224,0.8911790780141844,48,60,64,7.810249675906654
pearl_millet,108,570.3990564346313,0.5803593540919433,0.6101001271455817,0.7855425384969561,54,77,86,7.211102550927978
pearl_millet,109,312.1492750644684,0.5651430135248058,0.6859340659340659,0.9429003021148036,33,51,60,23.853720883753127
pearl_millet,110,360.1909053325653,0.6918533671182029,0.7049482163406214,0.935695738506186,49,79,95,28.160255680657446
pearl_millet,111,555.4284936189651,0.6451368277085843,0.5212295236302015,0.7668813629752753,49,79,88,2.0
pearl_millet,112,315.0782080888748,0.7050817106373624,0.716391085549964,0.9726695949243533,35,55,62,21.93171219946131
pearl_millet,113,333.46298372745514,0.4724478091093226,0.638429054054054,0.867653810835629,34,54,63,23.194827009486403
pearl_millet,114,317.3208476305008,0.7886035234343693,0.6377476155539251,0.9599668691330756,37,51,57,11.180339887498949
pearl_millet,115,366.1909054517746,0.4177571665193427,0.5673444976076555,0.8738830032243206,53,74,81,12.083045973594572
pearl_millet,116,413.44573867321014,0.8014460320810818,0.6390506045678459,0.8781538461538462,37,67,79,21.93171219946131
pearl_millet,117,377.2619732618332,0.848481392531312,0.5962448559670782,0.9153439153439153,44,64,69,6.4031242374328485
pearl_millet,118,407.30360329151154,0.797386543864902,0.615015015015015,0.9157847667312565,43,64,72,1.4142135623730951
pearl_millet,119,463.3452332019806,0.8206634580915827,0.6907407407407408,0.9397398323821277,48,74,82,20.12461179749811
pearl_millet,120,312.291410446167,0.760810534321621,0.7000156201187129,0.9308339391421747,36,55,63,28.42534080710379
pearl_millet,121,471.68837916851044,0.6080356621392998,0.6529050395668472,0.845194770184661,43,79,93,25.45584412271571
pearl_millet,122,346.87719666957855,0.7260701210463842,0.7041719342604298,0.9595176571920758,46,71,78,24.758836806279895
pearl_millet,123,430.4751760959625,0.5681860234653396,0.6324786324786325,0.9042596115049859,48,84,94,20.8806130178211
pearl_millet,124,768.4234408140182,0.746413769639812,0.5170943134535367,0.7229143438848223,48,79,90,21.02379604162864
pearl_millet,125,311.3624777793884,0.5577112154430134,0.7125245166713365,0.9472017878759661,37,64,71,19.091883092036785
pearl_millet,126,402.4751764535904,0.8145655389318118,0.596342551293488,0.9264777215716167,43,78,92,23.430749027719962
pearl_millet,127,344.53405129909515,0.6800291308310518,0.6646451033243486,0.9327029156816391,40,68,79,13.038404810405298
pearl_millet,128,311.4213539361954,0.8698844991491744,0.679210875331565,0.934428098985061,33,50,59,24.08318915758459
pearl_millet,129,513.1442227363586,0.8181577469173563,0.6345670803782506,0.8948327950828211,46,89,104,22.825424421026653
pearl_millet,130,319.46298360824585,0.6766631497806233,0.6155289276204309,0.9227070670416402,42,63,73,20.591260281974
pearl_millet,131,333.74725449085236,0.6424997280861063,0.6231684981684982,0.9211060620709659,30,50,61,22.80350850198276
pearl_millet,132,359.1198379993439,0.724205664903622,0.6118924392439244,0.9034053156146179,37,71,84,17.204650534085253
pearl_millet,133,328.14927554130554,0.6582441324948618,0.6717230367252142,0.9319303192024972,43,64,72,29.206163733020468
pearl_millet,134,349.01933240890503,0.5150707795189489,0.7163615560640733,0.9569736339319832,47,72,79,22.20360331117452
pearl_millet,135,368.09040009975433,0.7969990354124737,0.6386850152905199,0.9521312970139048,30,62,78,27.892651361962706
pearl_millet,136,333.9066346883774,0.21615689000948257,0.7436749297214413,0.9416713858102095,45,74,86,25.45584412271571
pearl_millet,137,513.1442227363586,0.8181577469173563,0.6345670803782506,0.8948327950828211,43,78,90,18.788294228055936
pearl_millet,138,463.3452332019806,0.8206634580915827,0.6907407407407408,0.9397398323821277,45,69,76,15.652475842498529
pearl_millet,139,315.9482649564743,0.6550376993169436,0.6521493212669683,0.9412244897959183,47,64,70,10.295630140987
pearl_millet,140,338.1909053325653,0.40698357816926806,0.6735072156758903,0.9199746812550863,38,64,74,18.439088914585774
pearl_millet,141,335.0193326473236,0.7040602322916667,0.6664086687306502,0.9273021001615509,29,58,73,24.698178070456937
pearl_millet,142,374.3330408334732,0.6770471311291409,0.6658343736995422,0.87527352297593,33,62,75,21.213203435596427
pearl_millet,143,417.4457389116287,0.5825856671728092,0.6457259450171822,0.8732844383123957,38,65,74,16.401219466856727
